temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
31.28;111488.00;34.00;1000.13;76;62;0.87;3
31.29;111636.00;34.00;1000.13;76;62;0.87;3
31.28;110827.00;34.00;1000.13;76;62;0.87;3
31.28;111934.00;34.00;1000.12;78;63;0.89;3
31.28;112684.00;34.00;1000.13;78;63;0.89;3
31.28;112533.00;34.00;1000.13;78;63;0.89;3
31.28;112232.00;34.00;1000.13;77;62;0.87;3
31.28;112987.00;34.00;1000.13;77;62;0.87;3
31.29;111859.00;34.00;1000.13;77;62;0.87;3
31.29;111267.00;34.00;1000.13;77;62;0.87;3
31.29;111934.00;34.00;1000.13;77;62;0.87;3
31.28;112533.00;34.00;1000.13;77;62;0.87;3
31.29;112008.00;34.00;1000.12;75;61;0.86;3
31.29;111785.00;34.00;1000.13;75;61;0.86;3
31.28;112608.00;34.00;1000.13;75;61;0.86;3
31.29;110973.00;34.00;1000.13;74;60;0.85;3
31.28;111193.00;34.00;1000.13;74;60;0.85;3
31.28;111267.00;34.00;1000.13;74;60;0.85;3
31.27;112383.00;34.00;1000.13;76;62;0.87;3
31.28;112458.00;34.00;1000.13;76;62;0.87;3
31.28;111193.00;34.00;1000.13;76;62;0.87;3
31.28;111267.00;34.00;1000.13;77;62;0.88;3
31.29;111710.00;34.00;1000.17;77;62;0.88;3
31.28;112232.00;34.00;1000.17;77;62;0.88;3
31.28;111710.00;34.00;1000.13;76;62;0.87;3
31.28;111341.00;34.00;1000.13;76;62;0.87;3
31.29;111414.00;34.00;1000.13;76;62;0.87;3
31.28;111785.00;34.00;1000.13;79;63;0.89;3
31.28;111341.00;34.00;1000.13;79;63;0.89;3
31.28;110973.00;34.00;1000.15;79;63;0.89;3
31.28;111120.00;34.00;1000.15;80;64;0.90;3
31.28;112083.00;34.00;1000.15;80;64;0.90;3
31.28;112083.00;34.00;1000.15;80;64;0.90;3
31.28;111193.00;34.00;1000.15;78;63;0.89;3
31.28;110681.00;34.00;1000.15;78;63;0.89;3
31.28;111120.00;34.00;1000.15;78;63;0.89;3
31.28;111341.00;34.00;1000.15;79;64;0.90;3
31.28;110900.00;34.00;1000.15;79;64;0.90;3
31.29;110827.00;34.00;1000.15;79;64;0.90;3
31.29;112307.00;34.00;1000.15;78;63;0.89;3
31.28;111267.00;34.00;1000.15;78;63;0.89;3
31.28;112232.00;34.00;1000.15;78;63;0.89;3
31.27;112608.00;34.00;1000.15;77;62;0.88;3
31.28;112307.00;34.00;1000.17;77;62;0.88;3
31.28;111193.00;34.00;1000.17;77;62;0.88;3
31.29;110900.00;34.00;1000.15;78;63;0.89;3
31.29;111636.00;34.00;1000.15;78;63;0.89;3
31.28;112008.00;34.00;1000.15;78;63;0.89;3
31.28;110827.00;34.00;1000.15;77;62;0.88;3
31.28;111120.00;34.00;1000.15;77;62;0.88;3
31.29;111120.00;34.00;1000.17;77;62;0.88;3
31.29;112158.00;34.00;1000.17;79;64;0.90;3
31.29;111120.00;34.00;1000.15;79;64;0.90;3
31.29;111046.00;34.00;1000.15;79;64;0.90;3
31.28;112759.00;34.00;1000.15;80;64;0.91;3
31.29;112232.00;34.00;1000.19;80;64;0.91;3
31.29;111785.00;34.00;1000.17;80;64;0.91;3
31.28;111046.00;34.00;1000.15;80;64;0.91;3
31.29;111341.00;34.00;1000.17;80;64;0.91;3
31.29;110608.00;34.00;1000.17;80;64;0.91;3
31.29;111120.00;34.00;1000.13;79;64;0.90;3
31.29;111488.00;34.00;1000.17;79;64;0.90;3
31.29;111120.00;34.00;1000.15;79;64;0.90;3
31.29;111488.00;34.00;1000.13;79;64;0.90;3
31.29;112008.00;34.00;1000.15;79;64;0.90;3
31.29;112458.00;34.00;1000.15;79;64;0.90;3
31.29;110827.00;34.00;1000.12;81;65;0.92;3
31.29;110173.00;34.00;1000.13;81;65;0.92;3
31.29;112307.00;34.00;1000.13;81;65;0.92;3
31.29;111636.00;34.00;1000.13;78;63;0.89;3
31.29;112083.00;34.00;1000.12;78;63;0.89;3
31.29;110827.00;34.00;1000.13;78;63;0.89;3
31.29;111636.00;34.00;1000.13;77;62;0.88;3
31.29;111785.00;34.00;1000.12;77;62;0.88;3
31.30;110681.00;34.00;1000.12;77;62;0.88;3
31.30;110390.00;34.00;1000.12;79;63;0.89;3
31.30;112608.00;34.00;1000.12;79;63;0.89;3
31.30;110900.00;34.00;1000.13;79;63;0.89;3
31.30;112008.00;34.00;1000.12;78;62;0.88;3
31.30;110535.00;34.00;1000.12;78;62;0.88;3
31.30;111636.00;34.00;1000.13;78;62;0.88;3
31.30;111488.00;34.00;1000.12;76;62;0.87;3
31.30;111488.00;34.00;1000.12;76;62;0.87;3
31.31;111120.00;34.00;1000.17;76;62;0.87;3
31.31;112008.00;34.00;1000.12;78;63;0.89;3
31.30;112008.00;34.00;1000.12;78;63;0.89;3
31.31;111046.00;34.00;1000.13;78;63;0.89;3
31.31;112158.00;34.00;1000.17;80;64;0.90;3
31.31;111710.00;34.00;1000.17;80;64;0.90;3
31.31;111120.00;34.00;1000.17;80;64;0.90;3
31.32;110900.00;34.00;1000.15;78;63;0.89;3
31.32;111710.00;34.00;1000.15;78;63;0.89;3
31.32;111267.00;34.00;1000.13;78;63;0.89;3
31.32;110827.00;34.00;1000.13;77;62;0.88;3
31.32;110827.00;34.00;1000.13;77;62;0.88;3
31.33;111193.00;34.00;1000.15;77;62;0.88;3
31.32;112083.00;34.00;1000.13;77;62;0.88;3
31.33;112083.00;34.00;1000.13;77;62;0.88;3
31.33;110390.00;34.00;1000.13;77;62;0.88;3
31.33;112232.00;34.00;1000.15;78;63;0.88;3
31.33;110827.00;34.00;1000.13;78;63;0.88;3
31.18;110900.00;34.00;1000.12;78;63;0.88;3
31.06;111267.00;34.00;1000.12;79;63;0.89;3
30.88;110173.00;34.00;1000.12;79;63;0.89;3
30.72;112008.00;34.00;1000.15;79;63;0.89;3
30.59;112232.00;34.00;1000.13;78;63;0.88;3
30.51;111785.00;34.00;1000.15;78;63;0.88;3
30.38;111562.00;35.00;1000.15;78;63;0.88;3
30.25;111562.00;35.00;1000.17;79;64;0.90;3
30.12;110754.00;35.00;1000.13;79;64;0.90;3
30.06;111934.00;35.00;1000.15;79;64;0.90;3
30.11;111859.00;35.00;1000.17;81;65;0.92;3
30.18;111934.00;35.00;1000.15;81;65;0.92;3
30.24;111120.00;35.00;1000.19;81;65;0.92;3
30.26;111859.00;35.00;1000.19;81;65;0.92;3
30.29;112008.00;35.00;1000.19;81;65;0.92;3
30.32;111859.00;35.00;1000.17;81;65;0.92;3
30.33;112232.00;35.00;1000.19;83;66;0.93;3
30.35;112158.00;35.00;1000.19;83;66;0.93;3
30.37;111341.00;35.00;1000.17;83;66;0.93;3
30.38;111193.00;35.00;1000.15;83;66;0.93;3
30.40;111636.00;35.00;1000.19;83;66;0.93;3
30.41;110973.00;35.00;1000.17;83;66;0.93;3
30.42;112008.00;35.00;1000.17;82;66;0.93;3
30.43;112307.00;35.00;1000.21;82;66;0.93;3
30.44;113063.00;35.00;1000.19;82;66;0.93;3
30.45;112008.00;35.00;1000.21;81;65;0.92;3
30.46;112383.00;35.00;1000.19;81;65;0.92;3
30.46;111341.00;35.00;1000.19;81;65;0.92;3
30.47;111636.00;35.00;1000.19;81;65;0.91;3
30.47;111859.00;35.00;1000.19;81;65;0.91;3
30.48;111267.00;35.00;1000.17;81;65;0.91;3
30.49;112307.00;35.00;1000.17;80;64;0.91;3
30.51;112083.00;35.00;1000.15;80;64;0.91;3
30.51;111710.00;35.00;1000.17;80;64;0.91;3
30.52;111710.00;35.00;1000.13;80;64;0.91;3
30.52;111710.00;35.00;1000.13;80;64;0.91;3
30.52;112008.00;35.00;1000.13;80;64;0.91;3
30.54;113139.00;35.00;1000.12;78;63;0.89;3
30.54;111636.00;35.00;1000.13;78;63;0.89;3
30.55;112533.00;35.00;1000.13;78;63;0.89;3
30.56;112307.00;35.00;1000.17;78;63;0.89;3
30.57;111785.00;35.00;1000.15;78;63;0.89;3
30.58;111859.00;35.00;1000.15;78;63;0.89;3
30.59;113063.00;35.00;1000.17;77;62;0.87;3
30.59;112083.00;35.00;1000.15;77;62;0.87;3
30.59;113751.00;35.00;1000.13;77;62;0.87;3
30.60;113521.00;35.00;1000.17;77;62;0.87;3
30.61;111636.00;35.00;1000.15;75;60;0.86;3
30.62;112458.00;35.00;1000.15;75;60;0.86;3
30.62;113674.00;35.00;1000.13;75;60;0.86;3
30.62;113215.00;35.00;1000.13;73;59;0.84;3
30.63;113444.00;35.00;1000.13;73;59;0.84;3
30.64;113368.00;35.00;1000.12;73;59;0.84;3
30.65;112684.00;35.00;1000.15;73;59;0.84;3
30.65;113215.00;35.00;1000.13;73;59;0.84;3
30.66;112911.00;35.00;1000.17;73;59;0.84;3
30.66;111710.00;35.00;1000.13;73;59;0.84;3
30.67;112684.00;35.00;1000.13;73;59;0.84;3
30.67;112533.00;35.00;1000.12;73;59;0.84;3
30.67;113444.00;35.00;1000.12;74;60;0.85;3
30.68;113063.00;35.00;1000.13;74;60;0.85;3
30.69;113444.00;35.00;1000.13;74;60;0.85;3
30.69;113597.00;35.00;1000.13;73;59;0.84;3
30.69;113368.00;35.00;1000.13;73;59;0.84;3
30.70;113521.00;35.00;1000.13;73;59;0.84;3
30.70;112458.00;35.00;1000.13;72;58;0.83;3
30.71;112911.00;35.00;1000.13;72;58;0.83;3
30.71;112008.00;35.00;1000.12;72;58;0.83;3
30.72;113444.00;35.00;1000.13;74;60;0.85;3
30.72;112158.00;35.00;1000.13;74;60;0.85;3
30.72;113291.00;35.00;1000.13;74;60;0.85;3
30.72;111934.00;35.00;1000.15;73;59;0.84;3
30.74;112608.00;35.00;1000.15;73;59;0.84;3
30.74;112835.00;35.00;1000.13;73;59;0.84;3
30.74;112533.00;35.00;1000.13;73;59;0.84;3
30.75;113674.00;35.00;1000.15;73;59;0.84;3
30.76;112307.00;35.00;1000.15;73;59;0.84;3
30.76;111859.00;35.00;1000.13;74;60;0.85;3
30.76;113444.00;35.00;1000.17;74;60;0.85;3
30.77;112533.00;35.00;1000.17;74;60;0.85;3
30.78;112759.00;35.00;1000.15;77;62;0.87;3
30.78;111636.00;35.00;1000.17;77;62;0.87;3
30.76;112458.00;35.00;1000.15;77;62;0.87;3
30.76;112383.00;35.00;1000.17;76;62;0.87;3
30.75;112008.00;35.00;1000.17;76;62;0.87;3
30.76;112911.00;35.00;1000.17;76;62;0.87;3
30.76;112307.00;35.00;1000.17;78;63;0.88;3
30.76;111859.00;35.00;1000.19;78;63;0.88;3
30.77;112608.00;35.00;1000.19;78;63;0.88;3
30.77;111934.00;35.00;1000.17;77;62;0.87;3
30.77;112008.00;35.00;1000.17;77;62;0.87;3
30.78;112158.00;35.00;1000.17;77;62;0.87;3
30.78;112533.00;35.00;1000.17;75;61;0.86;3
30.78;113139.00;35.00;1000.15;75;61;0.86;3
30.79;112911.00;35.00;1000.19;75;61;0.86;3
30.79;112987.00;35.00;1000.17;74;60;0.85;3
30.80;112835.00;35.00;1000.17;74;60;0.85;3
30.80;112307.00;35.00;1000.15;74;60;0.85;3
30.80;113368.00;35.00;1000.15;74;60;0.85;3
30.80;112987.00;35.00;1000.15;74;60;0.85;3
30.81;113368.00;35.00;1000.15;74;60;0.85;3
30.81;113368.00;35.00;1000.15;73;59;0.84;3
30.82;112759.00;35.00;1000.15;73;59;0.84;3
30.83;112759.00;35.00;1000.13;73;59;0.84;3
30.82;112684.00;35.00;1000.17;72;59;0.83;3
30.83;112911.00;35.00;1000.15;72;59;0.83;3
30.83;111934.00;35.00;1000.15;72;59;0.83;3
30.83;112684.00;35.00;1000.15;74;60;0.85;3
30.84;112684.00;35.00;1000.13;74;60;0.85;3
30.84;112307.00;35.00;1000.13;74;60;0.85;3
30.85;112083.00;35.00;1000.15;70;57;0.82;3
30.85;112759.00;35.00;1000.15;70;57;0.82;3
30.85;113139.00;35.00;1000.17;70;57;0.82;3
30.84;112307.00;35.00;1000.15;70;57;0.81;3
30.85;112608.00;35.00;1000.15;70;57;0.81;3
30.85;112608.00;34.00;1000.15;70;57;0.81;3
30.86;112083.00;34.00;1000.13;72;58;0.83;3
30.86;112533.00;35.00;1000.15;72;58;0.83;3
30.87;112911.00;34.00;1000.19;72;58;0.83;3
30.87;113291.00;35.00;1000.19;73;59;0.84;3
30.87;112759.00;34.00;1000.17;73;59;0.84;3
30.87;112608.00;34.00;1000.19;73;59;0.84;3
30.87;112533.00;34.00;1000.19;74;60;0.85;3
30.87;111636.00;34.00;1000.17;74;60;0.85;3
30.88;112759.00;34.00;1000.17;74;60;0.85;3
30.87;112458.00;34.00;1000.17;75;61;0.86;3
30.88;114060.00;34.00;1000.17;75;61;0.86;3
30.88;112458.00;34.00;1000.17;75;61;0.86;3
30.89;111710.00;34.00;1000.17;75;61;0.86;3
30.88;112383.00;34.00;1000.19;75;61;0.86;3
30.89;112008.00;34.00;1000.19;75;61;0.86;3
30.89;112383.00;34.00;1000.19;77;62;0.88;3
30.89;112608.00;34.00;1000.19;77;62;0.88;3
30.90;112533.00;34.00;1000.19;77;62;0.88;3
30.90;112383.00;34.00;1000.19;79;63;0.89;3
30.90;112533.00;34.00;1000.17;79;63;0.89;3
30.90;112684.00;34.00;1000.17;79;63;0.89;3
30.89;111934.00;34.00;1000.17;79;64;0.90;3
30.90;111859.00;34.00;1000.17;79;64;0.90;3
30.91;112083.00;34.00;1000.19;79;64;0.90;3
30.91;112458.00;34.00;1000.19;79;63;0.90;3
30.91;112383.00;34.00;1000.15;79;63;0.90;3
30.91;112458.00;34.00;1000.15;79;63;0.90;3
30.91;112533.00;34.00;1000.15;78;63;0.89;3
30.91;112759.00;34.00;1000.13;78;63;0.89;3
30.92;112307.00;34.00;1000.13;78;63;0.89;3
30.92;111859.00;34.00;1000.13;77;62;0.88;3
30.92;111859.00;34.00;1000.12;77;62;0.88;3
30.92;112458.00;34.00;1000.12;77;62;0.88;3
30.92;112835.00;34.00;1000.09;78;63;0.89;3
30.93;111636.00;34.00;1000.12;78;63;0.89;3
30.93;112533.00;34.00;1000.12;78;63;0.89;3
30.93;112684.00;34.00;1000.12;79;63;0.89;3
30.93;112307.00;34.00;1000.12;79;63;0.89;3
30.94;112307.00;34.00;1000.09;79;63;0.89;3
30.94;111710.00;34.00;1000.09;79;64;0.90;3
30.94;112232.00;34.00;1000.09;79;64;0.90;3
30.94;112307.00;34.00;1000.09;79;64;0.90;3
30.94;112458.00;34.00;1000.08;79;64;0.90;3
30.94;111859.00;34.00;1000.08;79;64;0.90;3
30.94;112008.00;34.00;1000.08;79;64;0.90;3
30.94;112458.00;34.00;1000.08;79;64;0.90;3
30.94;111785.00;34.00;1000.08;79;64;0.90;3
30.95;113521.00;34.00;1000.08;79;64;0.90;3
30.95;112083.00;34.00;1000.12;81;65;0.91;3
30.95;112307.00;34.00;1000.09;81;65;0.91;3
30.95;111785.00;34.00;1000.09;81;65;0.91;3
30.95;112008.00;34.00;1000.09;82;65;0.92;3
30.95;112158.00;34.00;1000.09;82;65;0.92;3
30.95;112232.00;34.00;1000.09;82;65;0.92;3
30.96;111193.00;34.00;1000.09;84;67;0.94;3
30.96;112383.00;34.00;1000.08;84;67;0.94;3
30.97;111562.00;34.00;1000.12;84;67;0.94;3
30.95;113291.00;34.00;1000.08;84;67;0.94;3
30.96;112307.00;34.00;1000.05;84;67;0.94;3
30.96;111859.00;34.00;1000.05;84;67;0.94;3
30.97;111267.00;34.00;1000.09;83;66;0.94;3
30.97;111785.00;34.00;1000.09;83;66;0.94;3
30.97;111562.00;34.00;1000.09;83;66;0.94;3
30.97;111934.00;34.00;1000.09;83;66;0.94;3
30.98;112608.00;34.00;1000.08;83;66;0.94;3
30.97;111859.00;34.00;1000.08;83;66;0.94;3
30.97;111636.00;34.00;1000.08;84;67;0.94;3
30.98;112158.00;34.00;1000.08;84;67;0.94;3
30.98;111859.00;34.00;1000.08;84;67;0.94;3
30.99;110973.00;34.00;1000.09;86;68;0.96;3
30.98;111562.00;34.00;1000.05;86;68;0.96;3
30.99;111859.00;34.00;1000.09;86;68;0.96;3
30.98;112083.00;34.00;1000.08;86;68;0.96;3
30.98;112458.00;34.00;1000.08;86;68;0.96;3
30.99;112383.00;34.00;1000.12;86;68;0.96;3
30.99;112232.00;34.00;1000.09;85;68;0.96;3
30.99;112158.00;34.00;1000.08;85;68;0.96;3
30.99;111934.00;34.00;1000.08;85;68;0.96;3
31.00;111120.00;34.00;1000.08;86;69;0.97;3
31.00;112307.00;34.00;1000.05;86;69;0.97;3
31.00;112232.00;34.00;1000.08;86;69;0.97;3
31.00;111710.00;34.00;1000.08;86;68;0.96;3
31.00;110754.00;34.00;1000.08;86;68;0.96;3
31.00;110900.00;34.00;1000.08;86;68;0.96;3
31.00;112608.00;34.00;1000.08;84;67;0.94;3
31.00;112307.00;34.00;1000.08;84;67;0.94;3
31.00;110754.00;34.00;1000.08;84;67;0.94;3
31.01;111859.00;34.00;1000.08;84;67;0.94;3
31.01;111859.00;34.00;1000.08;84;67;0.94;3
31.01;111267.00;34.00;1000.08;84;67;0.94;3
31.01;111046.00;34.00;1000.08;84;67;0.94;3
31.01;111710.00;34.00;1000.08;86;68;0.96;3
31.01;111636.00;34.00;1000.08;86;68;0.96;3
31.01;111267.00;34.00;1000.08;86;68;0.96;3
31.02;111046.00;34.00;1000.08;86;69;0.97;3
31.02;111267.00;34.00;1000.09;86;69;0.97;3
31.02;112307.00;34.00;1000.08;86;69;0.97;3
31.02;111785.00;34.00;1000.08;85;68;0.95;3
31.02;111193.00;34.00;1000.08;85;68;0.95;3
31.02;111636.00;34.00;1000.08;85;68;0.95;3
31.02;110900.00;34.00;1000.05;85;68;0.96;3
31.03;111193.00;34.00;1000.09;85;68;0.96;3
31.03;111636.00;34.00;1000.09;85;68;0.96;3
31.03;112307.00;34.00;1000.08;85;68;0.96;3
31.03;110973.00;34.00;1000.08;85;68;0.96;3
31.03;111193.00;34.00;1000.08;85;68;0.96;3
31.03;111934.00;34.00;1000.08;86;69;0.97;3
31.03;111710.00;34.00;1000.08;86;69;0.97;3
31.04;111193.00;34.00;1000.08;86;69;0.97;3
31.04;111488.00;34.00;1000.08;87;69;0.97;3
31.04;111341.00;34.00;1000.08;87;69;0.97;3
31.04;111193.00;34.00;1000.08;87;69;0.97;3
31.04;111785.00;34.00;1000.08;87;69;0.98;3
31.04;111046.00;34.00;1000.08;87;69;0.98;3
31.05;111859.00;34.00;1000.08;87;69;0.98;3
31.04;111267.00;34.00;1000.05;86;69;0.97;3
31.05;110245.00;34.00;1000.08;86;69;0.97;3
31.05;112307.00;34.00;1000.09;86;69;0.97;3
31.05;112008.00;34.00;1000.08;85;67;0.95;3
31.05;110827.00;34.00;1000.08;85;67;0.95;3
31.05;111562.00;34.00;1000.08;85;67;0.95;3
31.05;111562.00;34.00;1000.05;87;69;0.98;3
31.05;111859.00;34.00;1000.05;87;69;0.98;3
31.06;110608.00;34.00;1000.05;87;69;0.98;3
31.06;110827.00;34.00;1000.05;88;70;0.99;3
31.06;110973.00;34.00;1000.03;88;70;0.99;3
31.06;111120.00;34.00;1000.05;88;70;0.99;3
31.07;111934.00;34.00;1000.03;88;70;0.99;3
31.07;111636.00;34.00;1000.03;88;70;0.99;3
31.07;112083.00;34.00;1000.08;88;70;0.99;3
31.07;111414.00;34.00;1000.03;89;70;1.00;3
31.07;111120.00;34.00;1000.08;89;70;1.00;3
31.07;110827.00;34.00;1000.08;89;70;1.00;3
31.07;110754.00;34.00;1000.08;88;70;0.99;3
31.07;109813.00;34.00;1000.08;88;70;0.99;3
31.07;110973.00;34.00;1000.05;88;70;0.99;3
31.07;111120.00;34.00;1000.05;89;70;0.99;3
31.08;111046.00;34.00;1000.05;89;70;0.99;3
31.08;111562.00;34.00;1000.03;89;70;0.99;3
31.08;111193.00;34.00;1000.05;88;70;0.98;3
31.08;111193.00;34.00;1000.05;88;70;0.98;3
31.08;110973.00;34.00;1000.05;88;70;0.98;3
31.09;111488.00;34.00;1000.12;88;70;0.99;3
31.09;111120.00;34.00;1000.05;88;70;0.99;3
31.08;110827.00;34.00;1000.05;88;70;0.99;3
31.09;111046.00;34.00;1000.12;88;70;0.99;3
31.09;111414.00;34.00;1000.12;88;70;0.99;3
31.09;111562.00;34.00;1000.09;88;70;0.99;3
31.09;110827.00;34.00;1000.12;87;69;0.98;3
31.09;111120.00;34.00;1000.09;87;69;0.98;3
31.10;110535.00;34.00;1000.12;87;69;0.98;3
31.10;110681.00;34.00;1000.09;89;70;1.00;3
31.10;110535.00;34.00;1000.09;89;70;1.00;3
31.10;111859.00;34.00;1000.12;89;70;1.00;3
31.10;110535.00;34.00;1000.09;89;71;1.00;3
31.10;111046.00;34.00;1000.12;89;71;1.00;3
31.10;110101.00;34.00;1000.09;89;71;1.00;3
31.09;110390.00;34.00;1000.09;91;72;1.02;3
31.10;110318.00;34.00;1000.09;91;72;1.02;3
31.10;110245.00;34.00;1000.09;91;72;1.02;3
31.11;111267.00;34.00;1000.13;92;73;1.03;3
31.11;109885.00;34.00;1000.12;92;73;1.03;3
31.11;110900.00;34.00;1000.12;92;73;1.03;3
31.11;110029.00;34.00;1000.12;91;72;1.02;3
31.11;110029.00;34.00;1000.12;91;72;1.02;3
31.11;110101.00;34.00;1000.12;91;72;1.02;3
31.11;110754.00;34.00;1000.09;90;71;1.01;3
31.11;109385.00;34.00;1000.12;90;71;1.01;3
31.11;109385.00;34.00;1000.09;90;71;1.01;3
31.11;109885.00;34.00;1000.12;93;73;1.04;3
31.11;109813.00;34.00;1000.09;93;73;1.04;3
31.11;109957.00;34.00;1000.09;93;73;1.04;3
31.12;109885.00;34.00;1000.08;93;73;1.04;3
31.12;109813.00;34.00;1000.09;93;73;1.04;3
31.11;109599.00;34.00;1000.09;93;73;1.04;3
31.12;109456.00;34.00;1000.08;94;74;1.05;3
31.12;109456.00;34.00;1000.08;94;74;1.05;3
31.11;109957.00;34.00;1000.08;94;74;1.05;3
31.12;110827.00;34.00;1000.08;95;75;1.06;3
31.12;109101.00;34.00;1000.08;95;75;1.06;3
31.12;109385.00;34.00;1000.08;95;75;1.06;3
31.11;108607.00;34.00;1000.08;98;77;1.09;3
31.12;110029.00;34.00;1000.08;98;77;1.09;3
31.12;109385.00;34.00;1000.08;98;77;1.09;3
31.12;108607.00;34.00;1000.08;98;77;1.10;3
31.11;109742.00;34.00;1000.09;98;77;1.10;3
31.12;109243.00;34.00;1000.08;98;77;1.10;3
31.12;109599.00;34.00;1000.08;100;78;1.12;3
31.12;108397.00;34.00;1000.08;100;78;1.12;3
31.12;108397.00;34.00;1000.08;100;78;1.12;3
31.12;108537.00;34.00;1000.08;101;79;1.13;3
31.12;108397.00;34.00;1000.08;101;79;1.13;3
31.12;108678.00;34.00;1000.08;101;79;1.13;3
31.11;109101.00;34.00;1000.08;101;79;1.14;3
31.12;108537.00;34.00;1000.09;101;79;1.14;3
31.12;107703.00;34.00;1000.09;101;79;1.14;3
31.12;108537.00;34.00;1000.09;102;80;1.15;3
31.12;109243.00;34.00;1000.09;102;80;1.15;3
31.12;108607.00;34.00;1000.08;102;80;1.15;3
31.12;108049.00;34.00;1000.09;103;80;1.16;3
31.12;109456.00;34.00;1000.08;103;80;1.16;3
31.13;108889.00;34.00;1000.12;103;80;1.16;3
31.12;108818.00;34.00;1000.12;102;80;1.15;3
31.13;109030.00;34.00;1000.08;102;80;1.15;3
31.12;108258.00;34.00;1000.08;102;80;1.15;3
31.12;107841.00;34.00;1000.08;103;80;1.16;3
31.12;108049.00;34.00;1000.08;103;80;1.16;3
31.13;108049.00;34.00;1000.12;103;80;1.16;3
31.13;109742.00;34.00;1000.09;105;82;1.18;3
31.12;108258.00;34.00;1000.08;105;82;1.18;3
31.12;108959.00;34.00;1000.09;105;82;1.18;3
31.13;108118.00;34.00;1000.12;105;82;1.19;3
31.13;108188.00;34.00;1000.12;105;82;1.19;3
31.13;108327.00;34.00;1000.12;105;82;1.19;3
31.13;107565.00;34.00;1000.12;106;83;1.20;3
31.13;107980.00;34.00;1000.12;106;83;1.20;3
31.13;107841.00;34.00;1000.12;106;83;1.20;3
31.13;108397.00;34.00;1000.08;106;82;1.20;3
31.14;107565.00;34.00;1000.09;106;82;1.20;3
31.13;107496.00;34.00;1000.09;106;82;1.20;3
31.13;108397.00;34.00;1000.12;106;83;1.20;3
31.13;107634.00;34.00;1000.09;106;83;1.20;3
31.13;107428.00;34.00;1000.09;106;83;1.20;3
31.13;107841.00;34.00;1000.09;105;82;1.19;3
31.13;108678.00;34.00;1000.12;105;82;1.19;3
31.13;107634.00;34.00;1000.09;105;82;1.19;3
31.13;107496.00;34.00;1000.09;107;83;1.21;3
31.13;107703.00;34.00;1000.09;107;83;1.21;3
31.13;108049.00;34.00;1000.09;107;83;1.21;3
31.13;107910.00;34.00;1000.09;107;83;1.21;3
31.13;107290.00;34.00;1000.09;107;83;1.21;3
31.13;107565.00;34.00;1000.08;107;83;1.21;3
31.13;108889.00;34.00;1000.09;108;84;1.22;3
31.13;107359.00;34.00;1000.09;108;84;1.22;3
31.13;108258.00;34.00;1000.09;108;84;1.22;3
31.13;107428.00;34.00;1000.09;110;85;1.25;3
31.13;107017.00;34.00;1000.09;110;85;1.25;3
31.13;107222.00;34.00;1000.08;110;85;1.25;3
31.13;107496.00;34.00;1000.08;110;85;1.25;3
31.13;107290.00;34.00;1000.09;110;85;1.25;3
31.13;107703.00;34.00;1000.09;110;85;1.25;3
31.13;107772.00;34.00;1000.09;109;85;1.24;3
31.13;108327.00;34.00;1000.09;109;85;1.24;3
31.13;107703.00;34.00;1000.09;109;85;1.24;3
31.13;107565.00;34.00;1000.09;109;85;1.24;3
31.13;107290.00;34.00;1000.09;109;85;1.24;3
31.13;107290.00;34.00;1000.09;109;85;1.24;3
31.13;107980.00;34.00;1000.09;109;85;1.24;3
31.13;107703.00;34.00;1000.08;108;84;1.23;3
31.13;108258.00;34.00;1000.08;108;84;1.23;3
31.13;108397.00;34.00;1000.08;108;84;1.23;3
31.13;107496.00;34.00;1000.08;107;83;1.21;3
31.14;107565.00;34.00;1000.09;107;83;1.21;3
31.13;106813.00;34.00;1000.09;107;83;1.21;3
31.13;106408.00;34.00;1000.05;109;85;1.24;3
31.12;107496.00;34.00;1000.09;109;85;1.24;3
31.13;106408.00;34.00;1000.08;109;85;1.24;3
31.14;106610.00;34.00;1000.08;112;87;1.27;3
31.13;107428.00;34.00;1000.09;112;87;1.27;3
31.13;107290.00;34.00;1000.09;112;87;1.27;3
31.13;107428.00;34.00;1000.08;111;86;1.27;3
31.13;107085.00;34.00;1000.08;111;86;1.27;3
31.13;107980.00;34.00;1000.09;111;86;1.27;3
31.13;108049.00;34.00;1000.09;110;85;1.25;3
31.13;107290.00;34.00;1000.08;110;85;1.25;3
31.13;107359.00;34.00;1000.09;110;85;1.25;3
31.13;107841.00;34.00;1000.09;110;86;1.25;3
31.13;106949.00;34.00;1000.08;110;86;1.25;3
31.13;106746.00;34.00;1000.08;110;86;1.25;3
31.14;107290.00;34.00;1000.08;111;87;1.27;3
31.13;107565.00;34.00;1000.08;111;87;1.27;3
31.13;108118.00;34.00;1000.08;111;87;1.27;3
31.13;107359.00;34.00;1000.08;110;85;1.25;3
31.13;107428.00;34.00;1000.08;110;85;1.25;3
31.14;107085.00;34.00;1000.08;110;85;1.25;3
31.14;107634.00;34.00;1000.08;110;86;1.26;3
31.13;107910.00;34.00;1000.08;110;86;1.26;3
31.14;107222.00;34.00;1000.08;110;86;1.26;3
31.13;107428.00;34.00;1000.08;110;85;1.25;3
31.13;107290.00;34.00;1000.08;110;85;1.25;3
31.13;107496.00;34.00;1000.08;110;85;1.25;3
