;temperature;gas;humidity;barometer
1426;48,16;78622;18;1007,39
1427;48,17;78991;18;1007,41
1428;48,18;78991;18;1007,41
1429;48,19;77893;18;1007,45
1430;48,19;78843;18;1007,43
1431;48,2;78038;18;1007,45
1432;48,2;78622;18;1007,43
1433;48,21;78917;18;1007,43
1434;48,22;78548;18;1007,43
1435;48,23;78475;18;1007,43
1436;48,23;78622;18;1007,45
1437;48,24;78843;18;1007,45
1438;48,24;77749;18;1007,43
1439;48,25;78329;18;1007,47
1440;48,25;77749;18;1007,45
1441;48,26;78696;18;1007,45
1442;48,26;78622;18;1007,41
1443;48,27;78843;18;1007,43
1444;48,27;78548;18;1007,43
1445;48,28;78475;18;1007,43
1446;48,28;78696;18;1007,43
1447;48,28;78183;18;1007,41
1448;48,3;78548;18;1007,43
1449;48,31;79066;18;1007,43
1450;48,31;78256;18;1007,45
1451;48,32;77893;18;1007,43
1452;48,33;78769;18;1007,41
1453;48,34;78110;18;1007,45
1454;48,34;77821;18;1007,43
1455;48,34;77821;18;1007,43
1456;48,35;78329;18;1007,45
1457;48,35;77893;18;1007,43
1458;48,36;78110;18;1007,43
1459;48,36;77966;18;1007,41
1460;48,37;78256;18;1007,41
1461;48,38;77893;18;1007,43
1462;48,38;77320;18;1007,41
1463;48,39;77320;18;1007,41
1464;48,4;78402;18;1007,43
1465;48,39;78110;18;1007,39
1466;48,4;78548;18;1007,41
1467;48,41;78843;18;1007,41
1468;48,41;77893;18;1007,39
1469;48,42;78256;18;1007,45
1470;48,43;78402;18;1007,43
1471;48,44;78183;18;1007,45
1472;48,45;79066;18;1007,45
1473;48,45;78110;18;1007,43
1474;48,45;77749;18;1007,41
1475;48,46;77821;18;1007,43
1476;48,47;77749;18;1007,43
1477;48,47;77893;18;1007,41
1478;48,47;77893;18;1007,39
1479;48,48;78183;18;1007,39
1480;48,49;78110;18;1007,41
1481;48,5;77893;18;1007,41
1482;48,5;77677;18;1007,41
1483;48,51;77966;18;1007,41
1484;48,51;77966;18;1007,39
1485;48,52;78110;18;1007,41
1486;48,53;77893;18;1007,41
1487;48,53;78038;18;1007,39
1488;48,54;78475;18;1007,39
1489;48,54;77749;18;1007,39
1490;48,55;78110;18;1007,41
1491;48,55;77821;18;1007,39
1492;48,55;77966;18;1007,41
1493;48,57;77966;18;1007,41
1494;48,57;77966;18;1007,41
1495;48,57;77893;18;1007,39
1496;48,57;77534;18;1007,39
1497;48,58;77749;18;1007,37
1498;48,59;77966;18;1007,39
1499;48,59;77463;18;1007,39
1500;48,6;77966;18;1007,39
